seed,step,queries,loss,maxq0,mean_q,eps,sec
0,252000,22.333,24.63654,-550.234,-553.623,0.05,796.2
0,254000,22.417,25.73047,-548.356,-551.12,0.05,802.7
0,256000,23.0,27.4395,-547.113,-550.801,0.05,809.3
0,258000,18.667,29.31822,-549.053,-552.322,0.05,815.7
0,260000,23.167,30.41333,-547.714,-550.47,0.05,822.2
0,262000,25.833,30.92783,-549.142,-551.997,0.05,828.7
0,264000,24.0,30.75917,-547.26,-549.957,0.05,835.3
0,266000,21.667,30.16431,-546.788,-549.849,0.05,841.7
0,268000,19.667,29.99604,-546.379,-551.334,0.05,848.3
0,270000,21.417,29.34274,-548.862,-555.085,0.05,854.8
0,272000,24.667,29.50314,-552.927,-555.623,0.05,861.3
0,274000,18.583,29.9121,-554.03,-557.08,0.05,867.7
0,276000,23.167,30.70396,-553.798,-556.933,0.05,874.2
0,278000,21.833,31.99199,-555.75,-559.095,0.05,880.7
0,280000,17.167,32.57473,-552.67,-556.562,0.05,887.2
0,282000,25.417,32.89854,-549.353,-553.158,0.05,893.7
0,284000,22.25,32.9056,-547.213,-551.192,0.05,900.3
0,286000,22.833,32.77057,-545.034,-548.654,0.05,906.7
0,288000,17.5,32.46462,-542.378,-546.343,0.05,913.3
0,290000,22.5,32.18078,-539.585,-543.161,0.05,919.7
0,292000,23.0,31.20834,-537.591,-541.273,0.05,926.2
0,294000,23.417,30.34818,-535.448,-539.371,0.05,932.7
0,296000,28.667,30.49206,-533.57,-538.095,0.05,939.2
0,298000,20.75,30.771,-529.958,-535.263,0.05,945.7
1,0,40.667,9.40032,0.074,0.007,1.0,0.1
1,2000,36.083,0.75571,-19.652,-20.063,0.9683,5.0
1,4000,38.25,1.04877,-38.609,-38.899,0.9367,10.1
1,6000,42.333,1.77576,-57.449,-57.929,0.905,15.1
1,8000,38.167,2.53426,-76.041,-76.431,0.8733,20.9
1,10000,32.75,3.2824,-93.793,-94.468,0.8417,26.1
1,12000,32.583,4.109,-111.972,-112.586,0.81,31.4
1,14000,33.333,4.73278,-128.357,-129.135,0.7783,36.6
1,16000,44.917,5.38911,-145.492,-146.488,0.7467,42.0
1,18000,33.417,6.12173,-162.927,-163.659,0.715,47.4
1,20000,37.167,6.65055,-179.837,-180.737,0.6833,53.4
1,22000,42.083,7.15805,-195.511,-196.327,0.6517,59.9
1,24000,36.167,7.78443,-211.032,-212.309,0.62,66.5
1,26000,36.667,8.62514,-223.092,-224.843,0.5883,73.6
1,28000,39.583,9.24435,-237.869,-239.184,0.5567,80.6
1,30000,41.833,9.90898,-253.14,-254.558,0.525,87.9
1,32000,41.167,10.74709,-268.975,-269.935,0.4933,94.4
1,34000,38.833,11.65927,-283.11,-285.353,0.4617,100.4
1,36000,29.917,12.25905,-297.588,-299.326,0.43,106.2
1,38000,37.917,12.6314,-309.619,-311.785,0.3983,112.2
1,40000,35.0,13.11727,-321.145,-322.852,0.3667,118.1
1,42000,42.75,13.63064,-335.255,-336.165,0.335,124.2
1,44000,38.5,13.98695,-348.676,-350.062,0.3033,130.3
1,46000,41.083,14.33276,-360.362,-361.528,0.2717,136.4
1,48000,32.833,14.71559,-371.188,-372.887,0.24,142.6
1,50000,38.667,15.02158,-382.336,-384.653,0.2083,149.0
1,52000,33.417,15.19364,-393.094,-394.531,0.1767,155.3
1,54000,36.583,15.78405,-406.5,-408.002,0.145,161.6
1,56000,35.417,16.18329,-417.865,-420.622,0.1133,168.0
1,58000,34.583,16.93197,-429.972,-432.793,0.0817,174.5
1,60000,36.833,17.36454,-440.171,-442.64,0.05,180.9
1,62000,31.917,17.9263,-448.63,-450.579,0.05,187.4
1,64000,36.75,17.6717,-457.016,-459.044,0.05,194.0
1,66000,33.417,18.15624,-467.058,-468.825,0.05,200.5
1,68000,31.333,18.53832,-478.209,-480.113,0.05,207.0
1,70000,30.0,19.08762,-487.734,-489.747,0.05,213.5
1,72000,32.417,20.13538,-495.397,-497.264,0.05,220.0
1,74000,32.167,21.01263,-501.838,-503.815,0.05,226.5
1,76000,24.583,21.54095,-508.863,-511.069,0.05,233.0
1,78000,37.083,21.77449,-517.978,-520.135,0.05,239.5
1,80000,34.083,22.21195,-520.29,-523.459,0.05,246.0
1,82000,29.167,22.00827,-526.997,-529.748,0.05,252.5
1,84000,33.25,22.17002,-532.154,-535.551,0.05,259.0
1,86000,36.25,22.96643,-537.123,-540.611,0.05,265.5
1,88000,27.083,23.64705,-548.401,-550.391,0.05,272.0
1,90000,32.083,23.94653,-553.99,-556.396,0.05,278.5
1,92000,27.333,23.84485,-560.298,-562.074,0.05,285.1
1,94000,30.333,24.14298,-564.613,-566.944,0.05,291.6
1,96000,31.083,23.9046,-565.792,-569.385,0.05,298.1
1,98000,33.417,24.47458,-570.683,-572.651,0.05,304.6
1,100000,30.083,24.39611,-573.765,-576.439,0.05,311.1
1,102000,34.167,24.97253,-576.998,-582.08,0.05,317.6
1,104000,32.417,26.12567,-582.181,-584.819,0.05,324.1
1,106000,27.333,26.67843,-588.256,-592.194,0.05,330.6
1,108000,37.5,27.05102,-589.049,-592.165,0.05,337.1
1,110000,35.583,25.56859,-588.099,-592.053,0.05,343.6
1,112000,34.0,23.88062,-588.511,-591.847,0.05,350.0
1,114000,33.917,23.00217,-589.069,-592.293,0.05,356.5
1,116000,33.167,22.28695,-589.773,-594.425,0.05,363.0
1,118000,25.667,22.9151,-596.988,-599.553,0.05,369.5
1,120000,28.667,23.41451,-599.859,-601.973,0.05,376.0
1,122000,26.583,24.65535,-602.815,-605.823,0.05,382.6
1,124000,33.667,26.17959,-606.368,-609.749,0.05,389.1
1,126000,29.417,27.93798,-613.784,-616.162,0.05,395.6
1,128000,27.167,29.02918,-614.167,-616.316,0.05,402.1
1,130000,28.25,29.75418,-612.545,-615.42,0.05,408.6
1,132000,34.417,29.89144,-613.944,-617.165,0.05,415.2
1,134000,32.417,29.04729,-619.783,-623.265,0.05,421.7
1,136000,34.417,28.30545,-620.162,-624.173,0.05,428.2
1,138000,40.167,26.9781,-620.23,-624.153,0.05,434.7
1,140000,33.333,24.80688,-623.222,-627.263,0.05,441.2
1,142000,34.417,24.17838,-623.565,-626.686,0.05,447.7
1,144000,30.583,23.7696,-624.271,-626.621,0.05,454.2
1,146000,28.917,24.43379,-627.243,-630.271,0.05,460.5
1,148000,30.417,25.39464,-624.995,-629.606,0.05,467.0
1,150000,30.75,26.61004,-624.478,-627.224,0.05,473.5
1,152000,35.917,27.43182,-619.629,-623.798,0.05,480.0
1,154000,36.917,26.60157,-623.259,-626.223,0.05,486.5
1,156000,37.083,25.69491,-621.956,-625.513,0.05,493.9
1,158000,35.0,24.97588,-621.56,-624.325,0.05,501.2
1,160000,34.5,25.12493,-622.385,-625.654,0.05,507.8
1,162000,29.25,26.44434,-616.315,-620.967,0.05,514.4
1,164000,32.75,28.39695,-617.418,-620.396,0.05,520.9
1,166000,30.417,29.31075,-617.351,-620.161,0.05,527.4
1,168000,25.917,29.27077,-618.389,-621.876,0.05,534.0
1,170000,35.667,29.63647,-617.482,-620.715,0.05,540.5
1,172000,33.917,29.15457,-615.812,-618.261,0.05,547.0
1,174000,34.25,28.75963,-614.96,-618.227,0.05,553.6
1,176000,28.25,28.51872,-612.582,-615.452,0.05,559.9
1,178000,39.333,28.25708,-609.372,-612.189,0.05,566.5
1,180000,27.583,27.18374,-607.825,-610.295,0.05,573.0
1,182000,31.75,27.05715,-605.269,-608.083,0.05,579.5
1,184000,32.333,26.43817,-602.477,-607.54,0.05,586.0
1,186000,30.833,26.35493,-602.596,-605.561,0.05,592.5
1,188000,27.5,26.59225,-601.777,-604.959,0.05,599.0
1,190000,26.083,27.67606,-602.308,-606.347,0.05,605.5
1,192000,22.5,28.73607,-598.901,-602.685,0.05,611.9
1,194000,30.167,29.0427,-598.86,-602.09,0.05,618.2
1,196000,34.167,29.3595,-592.198,-598.432,0.05,624.4
1,198000,30.667,28.49517,-599.503,-603.254,0.05,630.8
1,200000,33.167,27.16526,-597.268,-602.125,0.05,637.3
