seed,step,queries,loss,maxq0,mean_q,eps,sec
2,22000,32.417,9.47688,-193.17,-194.256,0.6517,66.5
2,24000,33.833,10.56373,-208.571,-209.593,0.62,72.1
2,26000,33.0,11.59344,-223.96,-225.274,0.5883,77.6
2,28000,31.333,12.52291,-236.491,-237.78,0.5567,83.3
2,30000,38.583,13.19407,-250.423,-252.385,0.525,89.0
2,32000,44.25,14.02853,-266.214,-267.713,0.4933,94.8
2,34000,41.417,14.68786,-279.726,-281.321,0.4617,100.6
2,36000,32.667,15.33545,-292.222,-294.338,0.43,106.4
2,38000,39.083,15.72061,-306.988,-308.459,0.3983,112.3
2,40000,34.667,16.21842,-319.803,-321.34,0.3667,118.2
2,42000,34.833,16.70861,-332.46,-334.417,0.335,124.2
2,44000,34.167,17.6145,-345.326,-347.266,0.3033,130.3
2,46000,39.667,18.73533,-356.859,-359.617,0.2717,136.3
2,48000,39.0,19.69934,-369.205,-370.968,0.24,142.5
2,50000,34.0,19.93519,-379.09,-382.427,0.2083,148.7
2,52000,36.167,20.28488,-387.677,-390.693,0.1767,154.9
2,54000,41.583,20.15867,-402.728,-404.619,0.145,161.2
2,56000,43.583,20.088,-414.868,-417.244,0.1133,167.6
2,58000,38.667,19.78715,-424.883,-426.711,0.0817,174.0
2,60000,38.5,20.05263,-435.665,-437.798,0.05,180.5
2,62000,30.333,19.97377,-445.694,-448.667,0.05,186.9
2,64000,30.75,20.3938,-455.992,-458.687,0.05,193.4
2,66000,36.583,21.4238,-466.551,-469.647,0.05,199.9
2,68000,34.917,22.40308,-471.814,-474.154,0.05,206.4
2,70000,34.0,23.02473,-478.436,-481.902,0.05,212.9
2,72000,38.25,23.56117,-485.725,-487.829,0.05,219.3
2,74000,36.083,23.37618,-493.474,-496.639,0.05,225.8
2,76000,33.917,23.71811,-503.599,-505.68,0.05,232.3
2,78000,40.333,23.72248,-509.609,-511.742,0.05,238.8
2,80000,35.417,24.71657,-512.276,-516.193,0.05,245.3
2,82000,33.833,25.70123,-521.816,-523.643,0.05,251.7
2,84000,29.333,25.95455,-529.454,-531.117,0.05,258.2
2,86000,40.0,26.46039,-535.197,-538.122,0.05,264.7
2,88000,31.25,25.95614,-540.056,-543.015,0.05,271.2
2,90000,27.083,26.06697,-546.827,-549.72,0.05,277.6
2,92000,34.417,27.82024,-553.919,-555.58,0.05,284.1
2,94000,29.25,29.507,-557.652,-564.095,0.05,290.6
2,96000,32.75,31.55848,-562.79,-564.935,0.05,297.1
2,98000,29.583,32.57319,-568.853,-570.951,0.05,303.6
2,100000,33.917,32.96076,-573.881,-576.483,0.05,310.0
2,102000,30.333,32.93208,-577.923,-582.03,0.05,316.5
2,104000,32.833,33.40899,-583.649,-586.149,0.05,322.9
2,106000,29.917,33.29845,-589.813,-591.873,0.05,329.4
2,108000,32.25,34.29422,-593.806,-596.246,0.05,335.9
2,110000,27.583,35.23959,-597.617,-601.018,0.05,342.4
2,112000,29.75,35.56756,-601.067,-603.309,0.05,348.9
2,114000,28.333,35.88465,-602.274,-605.033,0.05,355.3
2,116000,33.833,35.04852,-604.726,-607.509,0.05,361.8
2,118000,30.167,33.35585,-609.902,-612.843,0.05,368.3
2,120000,40.583,33.19017,-613.147,-616.348,0.05,374.7
2,122000,33.167,32.77995,-618.913,-621.698,0.05,381.2
2,124000,29.833,33.09323,-616.933,-619.685,0.05,387.7
2,126000,37.167,33.34027,-616.491,-619.928,0.05,394.2
2,128000,33.667,33.99978,-622.675,-625.197,0.05,400.7
2,130000,40.583,34.27506,-624.719,-627.587,0.05,407.1
2,132000,27.167,34.89002,-628.155,-633.567,0.05,413.7
2,134000,33.583,34.47832,-634.402,-636.721,0.05,420.2
2,136000,35.0,33.20108,-637.116,-639.623,0.05,426.6
2,138000,36.5,32.56535,-638.347,-640.869,0.05,433.1
2,140000,31.917,31.94797,-642.293,-644.39,0.05,439.6
2,142000,39.083,31.83826,-646.609,-648.631,0.05,446.0
2,144000,37.75,32.5552,-646.259,-650.355,0.05,452.5
2,146000,40.583,32.69509,-653.139,-656.038,0.05,459.0
2,148000,31.417,32.78047,-655.366,-658.3,0.05,465.5
2,150000,36.25,32.64339,-655.307,-658.819,0.05,472.0
2,152000,35.417,31.85442,-656.996,-660.705,0.05,478.5
2,154000,35.083,31.80774,-658.571,-661.676,0.05,484.9
2,156000,35.417,32.11426,-659.801,-661.813,0.05,491.4
2,158000,36.5,31.8495,-658.95,-661.758,0.05,497.9
2,160000,37.75,32.33781,-659.854,-662.832,0.05,504.4
2,162000,33.083,32.56343,-658.974,-662.926,0.05,510.9
2,164000,33.0,32.96467,-665.633,-668.545,0.05,517.4
2,166000,33.917,32.91152,-664.072,-667.092,0.05,523.9
2,168000,37.333,33.11043,-666.608,-669.772,0.05,530.3
2,170000,35.583,32.57988,-671.123,-673.402,0.05,536.8
2,172000,35.75,32.21245,-669.829,-672.397,0.05,543.3
2,174000,35.083,32.58191,-672.241,-675.425,0.05,549.8
2,176000,38.583,32.94518,-674.928,-677.045,0.05,556.2
2,178000,38.417,33.06972,-676.773,-680.467,0.05,562.7
2,180000,30.667,34.64157,-682.753,-684.884,0.05,569.2
2,182000,31.583,33.90007,-683.128,-685.437,0.05,575.7
2,184000,36.083,34.92671,-683.72,-686.723,0.05,582.2
2,186000,40.5,35.22117,-684.2,-687.392,0.05,588.6
2,188000,32.0,34.71119,-686.747,-689.176,0.05,595.1
2,190000,37.833,33.90232,-685.662,-688.818,0.05,601.6
2,192000,37.583,34.47357,-688.235,-690.281,0.05,608.1
2,194000,36.583,35.25479,-691.588,-693.455,0.05,614.6
2,196000,27.5,35.99137,-693.56,-695.654,0.05,621.0
2,198000,32.25,37.25594,-696.263,-699.202,0.05,627.5
2,200000,39.25,38.05122,-696.894,-700.175,0.05,633.9
2,202000,29.833,38.4997,-703.513,-705.847,0.05,640.4
2,204000,33.917,39.71315,-707.478,-709.136,0.05,646.9
2,206000,38.583,39.95716,-709.523,-711.629,0.05,653.3
