seed,step,queries,loss,maxq0,mean_q,eps,sec
1,82000,15.25,67.48462,-511.366,-519.229,0.05,306.3
1,84000,15.917,67.72538,-514.261,-521.822,0.05,314.5
1,86000,15.667,67.19289,-513.781,-521.469,0.05,322.6
1,88000,15.167,66.66248,-509.032,-519.747,0.05,330.8
1,90000,15.0,65.85482,-506.806,-517.812,0.05,339.0
1,92000,16.083,64.55761,-503.829,-515.988,0.05,347.2
1,94000,15.083,63.46478,-497.284,-511.351,0.05,355.4
1,96000,15.167,62.29305,-491.442,-505.015,0.05,363.6
1,98000,15.0,60.73784,-479.741,-495.538,0.05,371.7
1,100000,14.75,58.90115,-468.776,-485.856,0.05,379.9
1,102000,15.0,56.16281,-459.316,-473.878,0.05,388.1
1,104000,15.25,53.11684,-443.217,-458.785,0.05,396.3
1,106000,15.333,49.6249,-424.05,-440.554,0.05,404.4
1,108000,15.5,45.75293,-401.266,-418.433,0.05,412.6
1,110000,15.917,41.1587,-381.825,-396.18,0.05,420.7
1,112000,15.833,36.75611,-351.924,-371.01,0.05,428.9
1,114000,15.583,32.5858,-319.826,-339.18,0.05,437.1
1,116000,15.917,29.11459,-289.852,-306.645,0.05,445.2
1,118000,15.25,26.5155,-256.745,-273.671,0.05,453.4
1,120000,15.417,24.39172,-227.451,-242.853,0.05,461.6
1,122000,15.5,23.53499,-209.649,-222.672,0.05,469.8
1,124000,15.917,23.309,-203.407,-215.276,0.05,477.9
1,126000,14.75,23.50898,-202.282,-213.862,0.05,486.1
1,128000,15.417,23.60342,-204.972,-214.204,0.05,494.3
1,130000,15.75,23.84635,-207.791,-215.876,0.05,502.4
1,132000,15.0,24.16241,-211.293,-219.986,0.05,510.6
1,134000,15.417,24.29178,-214.806,-221.01,0.05,518.7
1,136000,14.75,24.42025,-213.475,-221.41,0.05,526.9
1,138000,14.833,24.38596,-213.563,-220.727,0.05,535.1
1,140000,15.917,24.29647,-214.018,-221.546,0.05,543.3
1,142000,15.333,24.55027,-214.442,-222.611,0.05,551.4
1,144000,15.333,24.42212,-218.031,-225.454,0.05,559.6
1,146000,15.583,24.41787,-218.795,-226.953,0.05,567.7
1,148000,15.0,24.64162,-219.773,-227.405,0.05,575.9
1,150000,14.667,24.43066,-217.884,-227.183,0.05,584.1
1,152000,16.083,24.46012,-218.461,-227.01,0.05,592.2
1,154000,15.583,24.19775,-217.963,-226.288,0.05,600.4
1,156000,16.0,24.27542,-217.874,-226.18,0.05,608.6
1,158000,15.25,24.2009,-217.394,-226.274,0.05,616.7
1,160000,15.0,24.32666,-217.937,-226.228,0.05,624.9
1,162000,15.333,24.19773,-217.768,-227.087,0.05,633.0
1,164000,15.667,24.06696,-219.02,-226.5,0.05,641.2
1,166000,15.417,24.10667,-218.654,-226.663,0.05,649.4
1,168000,15.75,24.31322,-218.844,-225.256,0.05,657.6
1,170000,15.917,24.25901,-218.464,-225.064,0.05,665.7
1,172000,15.25,24.20558,-217.607,-224.117,0.05,673.9
1,174000,15.5,24.00422,-215.886,-224.037,0.05,682.1
1,176000,16.333,24.14664,-216.603,-223.711,0.05,690.3
1,178000,15.333,24.16159,-216.725,-223.839,0.05,698.4
1,180000,16.0,24.45603,-217.076,-223.954,0.05,706.6
1,182000,14.917,24.53471,-216.772,-224.054,0.05,714.8
1,184000,15.917,24.68558,-218.333,-224.865,0.05,723.0
1,186000,16.0,24.56703,-219.934,-226.77,0.05,731.1
1,188000,15.167,24.62347,-221.155,-228.573,0.05,739.3
1,190000,15.0,24.40185,-220.836,-228.286,0.05,747.4
1,192000,16.0,24.39053,-221.887,-228.745,0.05,755.6
1,194000,15.0,24.39573,-220.557,-228.025,0.05,763.8
1,196000,15.25,24.43584,-220.172,-227.303,0.05,772.0
1,198000,15.083,24.3499,-218.661,-227.059,0.05,780.2
1,200000,15.0,24.55105,-219.53,-227.308,0.05,788.3
1,202000,15.167,24.43625,-219.098,-226.948,0.05,796.5
1,204000,16.25,24.16557,-220.069,-227.194,0.05,804.7
1,206000,15.333,24.21837,-219.469,-226.812,0.05,812.9
1,208000,15.75,24.0767,-220.134,-226.862,0.05,821.1
1,210000,15.917,24.15574,-218.791,-225.666,0.05,829.2
1,212000,15.833,24.16557,-218.656,-224.921,0.05,837.4
1,214000,15.167,24.02326,-217.437,-224.432,0.05,845.6
1,216000,15.5,24.06836,-218.015,-224.897,0.05,853.8
1,218000,15.167,24.06145,-217.594,-224.536,0.05,861.9
1,220000,15.083,23.85613,-217.446,-223.884,0.05,870.1
1,222000,15.5,23.81786,-216.654,-222.852,0.05,878.3
1,224000,15.0,24.10643,-217.238,-222.919,0.05,886.4
1,226000,15.583,23.88105,-216.319,-222.927,0.05,894.6
1,228000,16.0,23.87065,-217.208,-223.968,0.05,902.8
1,230000,15.583,23.99462,-216.848,-223.717,0.05,910.9
1,232000,16.167,23.9955,-218.553,-224.903,0.05,919.1
1,234000,15.083,24.15801,-219.271,-225.368,0.05,927.3
1,236000,15.75,24.45415,-218.578,-225.793,0.05,935.5
1,238000,15.5,24.29593,-218.395,-225.706,0.05,943.6
1,240000,16.167,24.18884,-219.18,-225.378,0.05,951.9
1,242000,16.083,24.22017,-218.734,-226.185,0.05,960.0
1,244000,16.25,24.20629,-220.864,-227.297,0.05,968.2
1,246000,15.25,24.25772,-221.256,-227.952,0.05,976.4
1,248000,15.667,24.18865,-221.698,-228.09,0.05,984.5
1,250000,15.417,24.13315,-222.089,-228.368,0.05,992.7
1,252000,15.333,24.12334,-220.416,-227.595,0.05,1000.9
1,254000,15.917,24.34886,-219.647,-226.649,0.05,1009.1
1,256000,14.667,24.43751,-221.315,-227.573,0.05,1017.2
1,258000,15.333,24.46833,-221.008,-227.57,0.05,1025.4
1,260000,14.917,24.41536,-221.088,-226.87,0.05,1033.6
1,262000,15.333,24.21045,-220.932,-227.117,0.05,1041.8
1,264000,16.167,24.34276,-221.039,-227.993,0.05,1050.0
1,266000,15.833,24.45538,-220.35,-227.702,0.05,1058.1
1,268000,16.167,24.43121,-220.05,-227.488,0.05,1066.3
1,270000,16.5,24.50487,-221.081,-227.235,0.05,1074.5
1,272000,16.0,24.40954,-219.044,-225.958,0.05,1082.6
1,274000,15.5,24.48127,-219.859,-226.746,0.05,1090.8
1,276000,15.083,24.63337,-221.936,-227.708,0.05,1099.0
1,278000,15.417,24.54546,-221.99,-228.385,0.05,1107.1
1,280000,15.5,24.66203,-222.388,-228.423,0.05,1115.3
1,282000,15.833,24.73515,-222.552,-228.456,0.05,1123.5
1,284000,14.833,24.5236,-221.941,-228.38,0.05,1131.6
1,286000,15.667,24.59426,-221.195,-228.023,0.05,1139.8
1,288000,15.083,24.11455,-220.428,-226.649,0.05,1148.0
1,290000,15.25,24.08612,-220.622,-226.82,0.05,1156.1
1,292000,15.583,24.00777,-219.32,-226.195,0.05,1164.3
1,294000,15.583,23.92023,-218.436,-225.462,0.05,1172.5
1,296000,15.167,23.72846,-217.026,-223.304,0.05,1180.7
1,298000,15.917,23.72985,-217.697,-223.256,0.05,1188.9
2,0,25.25,9.4268,0.093,-0.001,1.0,0.0
2,2000,23.75,0.81197,-19.579,-19.964,0.9683,6.5
2,4000,23.167,1.21929,-38.397,-38.963,0.9367,12.7
